Scheduled Charges,Refresh key: Charge Code,Refresh key: Lease ID,Unit Type,Property,Related Import Lease,Import Lease - Lease - Record ID#,Related Import Lease (ref),xQuery - Related Lease,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By,Refresh key
$945,Base Rent,R13338240,D3,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10296,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338240_Base Rent
$945,Base Rent,R13338267,D3,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10297,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338267_Base Rent
$650,Base Rent,R13306802,D3 Semi-Shared,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10298,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13306802_Base Rent
$650,Base Rent,R13290789,D3 Semi-Shared,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10299,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13290789_Base Rent
$650,Base Rent,R13291269,D3 Semi-Shared,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10300,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13291269_Base Rent
$125,Garage Parking,R13291269,D3 Semi-Shared,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10301,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13291269_Garage Parking
$650,Base Rent,R13337202,D3 Semi-Shared,Academy 65,,,,"32,353",03-23-2022 04:55 PM,03-23-2022 04:55 PM,10302,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337202_Base Rent
"$1,425",Base Rent,R13336135,S1,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10304,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13336135_Base Rent
$125,Garage Parking,R13173989,S1,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10305,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13173989_Garage Parking
"$1,415",Base Rent,R13173989,S1,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10306,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13173989_Base Rent
"$1,445",Base Rent,R13220769,S2,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10307,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13220769_Base Rent
"$1,435",Base Rent,R13334191,S2,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10308,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13334191_Base Rent
$125,Garage Parking,R13334191,S2,Academy 65,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10309,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13334191_Garage Parking
$805,Base Rent,R13121098,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10310,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13121098_Base Rent
$805,Base Rent,R13120102,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10311,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13120102_Base Rent
$55,Covered Parking,R13120102,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10312,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13120102_Covered Parking
$55,Covered Parking,R13335002,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10313,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335002_Covered Parking
$815,Base Rent,R13335002,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10314,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335002_Base Rent
$55,Covered Parking,R13335001,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10315,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335001_Covered Parking
$815,Base Rent,R13335001,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10316,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335001_Base Rent
$795,Base Rent,R13333879,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10317,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333879_Base Rent
$55,Covered Parking,R13333879,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10318,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333879_Covered Parking
$55,Covered Parking,R13332132,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10319,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13332132_Covered Parking
$795,Base Rent,R13332132,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10320,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13332132_Base Rent
$805,Base Rent,R13333093,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10321,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333093_Base Rent
$815,Base Rent,R13335199,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10322,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335199_Base Rent
$55,Covered Parking,R13335190,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10323,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335190_Covered Parking
$815,Base Rent,R13335190,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10324,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335190_Base Rent
$795,Base Rent,R13333820,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10325,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333820_Base Rent
$55,Covered Parking,R13333820,B1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10326,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333820_Covered Parking
$55,Covered Parking,R13287606,B2,Academy Lincoln,,,,"33,921",03-23-2022 04:55 PM,03-23-2022 04:55 PM,10327,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13287606_Covered Parking
$825,Base Rent,R13287606,B2,Academy Lincoln,,,,"33,921",03-23-2022 04:55 PM,03-23-2022 04:55 PM,10328,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13287606_Base Rent
$830,Base Rent,R13198385,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10329,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13198385_Base Rent
$830,Base Rent,R13336756,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10331,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13336756_Base Rent
$55,Covered Parking,R13336756,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10332,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13336756_Covered Parking
$830,Base Rent,R13338186,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10333,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13338186_Base Rent
$830,Base Rent,R13335089,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10334,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335089_Base Rent
$830,Base Rent,R13336837,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10335,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13336837_Base Rent
$830,Base Rent,R13336840,B2,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10336,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13336840_Base Rent
$880,Base Rent,R13334387,B3 Townhome,Academy Lincoln,,,,"31,787",03-23-2022 04:55 PM,03-23-2022 04:55 PM,10337,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13334387_Base Rent
$55,Covered Parking,R13329797,B3 Townhome,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10338,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13329797_Covered Parking
$880,Base Rent,R13329797,B3 Townhome,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10339,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13329797_Base Rent
$745,Base Rent,R13333242,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10340,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333242_Base Rent
$55,Covered Parking,R13333242,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10341,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333242_Covered Parking
$730,Base Rent,R13337294,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10342,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337294_Base Rent
$730,Base Rent,R13337298,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10343,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337298_Base Rent
$30,Uncovered Garage Parking,R13337305,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10344,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337305_Uncovered Garage Parking
$730,Base Rent,R13337305,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10345,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13337305_Base Rent
$745,Base Rent,R13335101,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10346,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335101_Base Rent
$55,Covered Parking,R13335101,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10347,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335101_Covered Parking
$55,Covered Parking,R13335166,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10348,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335166_Covered Parking
$745,Base Rent,R13335166,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10349,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13335166_Base Rent
$745,Base Rent,R13327588,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10350,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13327588_Base Rent
$720,Base Rent,R13331359,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10351,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331359_Base Rent
$55,Covered Parking,R13331359,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10352,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331359_Covered Parking
$55,Covered Parking,R13331365,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10353,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331365_Covered Parking
$720,Base Rent,R13331365,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10354,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331365_Base Rent
$30,Uncovered Garage Parking,R13331552,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10355,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331552_Uncovered Garage Parking
$720,Base Rent,R13331552,C1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10356,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13331552_Base Rent
$635,Base Rent,R13247709,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10357,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247709_Base Rent
$660,Base Rent,R13318481,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10358,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318481_Base Rent
$660,Base Rent,R13318544,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10359,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318544_Base Rent
$660,Base Rent,R13318459,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10360,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13318459_Base Rent
$735,Base Rent,R13297417,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10361,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13297417_Base Rent
$660,Base Rent,R13053035,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10362,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13053035_Base Rent
$635,Base Rent,R13223303,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10363,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223303_Base Rent
$55,Covered Parking,R13223303,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10364,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223303_Covered Parking
$635,Base Rent,R13223298,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10365,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223298_Base Rent
$30,Uncovered Garage Parking,R13223313,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10366,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223313_Uncovered Garage Parking
$635,Base Rent,R13223313,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10367,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223313_Base Rent
$635,Base Rent,R13223305,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10368,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223305_Base Rent
$30,Uncovered Garage Parking,R13223305,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10369,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13223305_Uncovered Garage Parking
$635,Base Rent,R13280950,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10370,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13280950_Base Rent
$635,Base Rent,R13282954,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10371,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13282954_Base Rent
$625,Base Rent,R13333331,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10372,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333331_Base Rent
$55,Covered Parking,R13333331,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10373,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13333331_Covered Parking
$55,Covered Parking,R13247656,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10374,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247656_Covered Parking
$635,Base Rent,R13247656,D1,Academy Lincoln,,,,,03-23-2022 04:55 PM,03-23-2022 04:55 PM,10375,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>,R13247656_Base Rent
