Lease ID,Lease Interval ID,Scheduled Charge ID,Charge Code ID,Charge Code,Charge Type,Charge Start Date,Charge End Date,Charge Amount,Charge Frequency,timestamp,owner,xQuery - Related Lease,Related Code,Charge Usage,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
"13,380,536","16,913,262","41,060,730","148,996",Renewal Gift Card Adjustment,other,08-01-2023,07-31-2024,$250,Monthly,1669105271,gmh,,"148,996",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9537,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,380,536","16,913,262","41,060,728","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$830,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9538,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,381,286","16,892,496","41,078,170","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$820,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9539,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,381,286","16,892,496","41,104,157","148,902",GMH Communities Covered,other,08-01-2023,,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9540,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,382,825","16,919,773","41,097,526","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9541,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,382,825","16,919,773","41,097,524","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9542,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,382,825","16,919,773","41,097,531","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9543,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,189","16,886,734","41,102,385","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,876","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9544,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,189","16,886,734","41,102,383","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"31,876","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9545,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,471","16,922,830","41,109,106","149,015",Deferred Rent - July 2024,Security Deposit,09-01-2023,07-31-2024,$175,One-Time,1669105271,gmh,,"149,015",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9546,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,471","16,922,830","41,109,098","148,996",Renewal Gift Card Adjustment,other,08-01-2023,07-31-2024,$250,Monthly,1669105271,gmh,,"148,996",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9547,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,471","16,922,830","41,109,097","148,995",Renewal Gift Card,other,08-01-2023,07-31-2024,-$250,Monthly,1669105271,gmh,,"148,995",Concession,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9548,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,471","16,922,830","41,109,096","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$830,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9549,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,754","16,908,038","41,117,539","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,718","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9550,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,754","16,908,038","41,117,537","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"31,718","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9551,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,918","16,892,494","41,177,046","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9552,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,918","16,892,494","41,119,517","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9553,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,383,918","16,892,494","41,119,518","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9554,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,004","16,925,298","41,120,426","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$650,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9555,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,004","16,925,298","41,120,428","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9556,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,004","16,925,298","41,120,438","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9557,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,007","16,925,311","41,124,848","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9558,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,007","16,925,311","41,124,846","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$650,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9559,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,007","16,925,311","41,124,861","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9560,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,011","16,925,307","41,120,480","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9561,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,011","16,925,307","41,120,478","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$650,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9562,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,011","16,925,307","41,120,484","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9563,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,061","16,925,309","41,121,273","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$650,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9564,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,061","16,925,309","41,121,275","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9565,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,061","16,925,309","41,122,270","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9566,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,090","16,925,380","41,121,921","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9567,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,090","16,925,380","41,121,919","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9568,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,119","16,915,181","41,123,459","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"32,441","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9569,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,119","16,915,181","41,123,484","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"32,441","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9570,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,119","16,915,181","41,123,457","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"32,441","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9571,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,125","16,925,381","41,123,833","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9572,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,125","16,925,381","41,123,838","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9573,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,125","16,925,381","41,123,831","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9574,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,270","16,926,803","41,126,833","148,995",Renewal Gift Card,other,08-01-2023,07-31-2024,-$250,Monthly,1669105271,gmh,,"148,995",Concession,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9575,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,270","16,926,803","41,126,834","148,996",Renewal Gift Card Adjustment,other,08-01-2023,07-31-2024,$250,Monthly,1669105271,gmh,,"148,996",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9576,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,270","16,926,803","41,126,840","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9577,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,270","16,926,803","41,126,843","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9578,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,270","16,926,803","41,126,832","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$605,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9579,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,301","16,927,053","41,127,383","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9580,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,301","16,927,053","41,127,385","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9581,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,301","16,927,053","41,127,386","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9582,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,391","16,927,500","41,142,988","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"33,778","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9583,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,391","16,927,500","41,142,990","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"33,778","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9584,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,404","16,927,637","41,139,445","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"33,779","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9585,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,404","16,927,637","41,142,992","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"33,779","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9586,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,404","16,927,637","41,139,443","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"33,779","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9587,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,732","16,930,902","41,138,744","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9588,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,732","16,930,902","41,138,746","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9589,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,742","16,930,990","41,138,939","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9590,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,742","16,930,990","41,138,941","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9591,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,746","16,930,985","41,224,557","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9592,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,746","16,930,985","41,224,558","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9593,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,746","16,930,985","41,224,555","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9594,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,782","16,927,495","41,147,884","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"33,780","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9595,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,782","16,927,495","41,147,882","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"33,780","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9596,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,887","16,932,908","41,144,697","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"32,431","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9597,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,887","16,932,908","41,144,698","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"32,431","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9598,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,887","16,932,908","41,144,695","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"32,431","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9599,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,889","16,932,917","41,250,490","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9600,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,889","16,932,917","41,250,498","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9601,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,889","16,932,917","41,250,492","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9602,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,922","16,933,032","41,237,971","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$820,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9603,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,922","16,933,032","41,237,973","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9604,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,922","16,933,032","41,237,979","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9605,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,968","16,915,184","41,146,039","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"32,366","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9606,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,968","16,915,184","41,146,057","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"32,366","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9607,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,384,968","16,915,184","41,146,041","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"32,366","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9608,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,247","16,933,416","41,155,354","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9609,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,247","16,933,416","41,227,773","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9610,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,248","16,933,412","41,177,185","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9611,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,248","16,933,412","41,155,357","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9612,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,249","16,921,951","41,155,423","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,298","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9613,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,249","16,921,951","41,155,421","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"31,298","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9614,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,249","16,921,951","41,155,677","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"31,298","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9615,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,250","16,923,261","41,155,418","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9616,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,250","16,923,261","41,155,645","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9617,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,250","16,923,261","41,155,420","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9618,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,251","16,921,949","41,155,426","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,297","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9619,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,251","16,921,949","41,155,424","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"31,297","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9620,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,251","16,921,949","41,155,510","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"31,297","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9621,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,271","16,923,255","41,157,148","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,"31,299","147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9622,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,271","16,923,255","41,157,137","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"31,299","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9623,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,271","16,923,255","41,157,139","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,299","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9624,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,321","16,892,793","41,159,023","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9625,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,321","16,892,793","41,159,025","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9626,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,321","16,892,793","41,159,026","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9627,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,402","16,892,799","41,159,225","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9628,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,402","16,892,799","41,159,223","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9629,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,402","16,892,799","41,159,226","147,893",Covered Parking,other,08-01-2023,07-31-2024,$55,Monthly,1669105271,gmh,,"147,893",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9630,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,414","16,909,250","41,159,314","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,,"147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9631,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,414","16,909,250","41,159,316","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,,"148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9632,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,573","16,926,014","41,164,088","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"31,788","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9633,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,573","16,926,014","41,164,086","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$625,Monthly,1669105271,gmh,"31,788","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9634,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,601","16,934,336","41,162,332","147,881",Base Rent,Base Rent,08-01-2023,07-31-2024,$650,Monthly,1669105271,gmh,"32,362","147,881",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9635,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
"13,385,601","16,934,336","41,162,334","148,902",GMH Communities Covered,other,08-01-2023,07-31-2024,$16,Monthly,1669105271,gmh,"32,362","148,902",,11-22-2022 06:18 PM,11-22-2022 06:18 PM,9636,JT Bailey <62477437.bhmt>,JT Bailey <62477437.bhmt>
